areaType,areaCode,areaName,date,Age[ 0- 4],Age[ 5- 9],Age[10-14],Age[15-19],Age[20-24],Age[25-29],Age[30-34],Age[35-39],Age[40-44],Age[45-49],Age[50-54],Age[55-59],Age[60-64],Age[65-69],Age[70-74],Age[75-79],Age[80-84],Age[85-89],Age[90+]
unknown,unknown,unknown,2022-07-20,1,0,10,0,46,4,9,41,29,234,399,605,151,166,129,27,23,1,9
unknown,unknown,unknown,2022-07-21,2,3,2,6,8,19,15,42,17,7,79,3315,451,1466,74,3,11,5,28
unknown,unknown,unknown,2022-07-22,4,3,11,1,62,7,3,14,383,1263,1443,1234,444,268,55,17,26,21,16
unknown,unknown,unknown,2022-07-23,1,3,5,9,57,22,12,5,348,114,76,75,196,916,207,20,20,11,25
unknown,unknown,unknown,2022-07-24,0,2,10,7,62,11,54,18,377,1399,1274,984,285,492,53,33,1,0,34
unknown,unknown,unknown,2022-07-25,0,3,4,10,4,18,33,22,272,560,2146,1150,115,1190,221,20,0,24,2
unknown,unknown,unknown,2022-07-26,3,1,1,4,48,48,36,6,151,94,155,1331,188,1099,43,7,24,3,35
unknown,unknown,unknown,2022-07-27,2,1,2,2,43,2,21,29,471,30,960,3162,744,623,145,40,7,8,24
unknown,unknown,unknown,2022-07-28,4,3,11,7,10,14,45,30,343,686,318,777,763,846,86,54,27,15,27
unknown,unknown,unknown,2022-07-29,0,3,12,2,47,23,1,2,277,711,2399,831,872,5,148,20,5,14,22
unknown,unknown,unknown,2022-07-30,3,2,3,9,56,42,54,35,131,334,1523,1733,801,1057,71,58,10,0,2
unknown,unknown,unknown,2022-07-31,4,0,3,7,59,25,22,5,150,742,722,152,0,611,104,51,26,15,18
unknown,unknown,unknown,2022-08-01,2,1,0,2,31,28,28,16,134,968,784,2594,74,89,145,43,1,18,6
unknown,unknown,unknown,2022-08-02,4,0,3,4,40,1,0,9,219,602,2333,1471,321,1124,137,15,30,20,15
unknown,unknown,unknown,2022-08-03,0,3,4,1,59,20,19,2,357,429,106,158,316,1316,98,46,14,16,32
unknown,unknown,unknown,2022-08-04,0,0,9,4,7,6,28,14,329,998,41,2952,199,1109,96,36,25,5,4
unknown,unknown,unknown,2022-08-05,2,1,9,2,34,26,0,5,452,1045,1387,2060,371,1637,71,42,18,7,33
unknown,unknown,unknown,2022-08-06,3,1,11,4,35,50,11,26,25,381,2211,1698,415,993,171,48,3,17,10
unknown,unknown,unknown,2022-08-07,3,0,2,4,6,3,41,2,336,874,1435,2723,875,661,42,46,14,12,5
unknown,unknown,unknown,2022-08-08,0,0,5,0,14,24,20,41,338,340,1075,3128,860,1121,62,4,12,0,19
unknown,unknown,unknown,2022-08-09,3,2,3,10,60,52,47,22,417,1048,3596,3349,302,266,4,25,21,20,39
unknown,unknown,unknown,2022-08-10,4,1,12,4,10,31,45,48,96,298,1993,2545,175,1183,155,31,21,5,2
unknown,unknown,unknown,2022-08-11,1,0,8,1,61,55,1,10,275,954,1987,2598,642,1023,217,54,14,8,32
unknown,unknown,unknown,2022-08-12,4,2,9,0,53,37,14,21,33,828,2439,2368,332,288,185,35,23,17,19
unknown,unknown,unknown,2022-08-13,0,1,10,8,37,28,55,23,232,712,1368,2809,380,258,213,44,7,20,38
unknown,unknown,unknown,2022-08-14,1,1,2,3,15,50,20,31,414,1111,3123,2217,452,677,128,6,10,22,7
unknown,unknown,unknown,2022-08-15,0,2,7,3,62,35,15,38,401,1150,429,1517,356,711,183,19,22,1,14
unknown,unknown,unknown,2022-08-16,3,3,3,10,31,43,39,44,4,806,1241,2330,435,1450,35,54,4,13,14
unknown,unknown,unknown,2022-08-17,2,2,10,6,7,26,28,18,111,699,3299,2277,310,875,69,21,23,22,14
unknown,unknown,unknown,2022-08-18,1,3,7,5,29,31,10,41,200,308,1985,3356,890,331,31,15,1,7,39
unknown,unknown,unknown,2022-08-19,0,2,9,1,9,33,24,42,394,183,1015,1029,465,1690,28,18,30,22,33
unknown,unknown,unknown,2022-08-20,0,2,9,7,59,17,7,38,121,787,1114,2676,592,56,54,47,10,6,30
unknown,unknown,unknown,2022-08-21,2,2,11,3,48,45,23,12,120,300,1364,880,404,1226,17,12,20,3,36
unknown,unknown,unknown,2022-08-22,1,3,10,8,32,18,20,1,438,1363,1096,189,830,892,213,26,8,16,37
unknown,unknown,unknown,2022-08-23,2,0,8,4,2,2,44,26,245,917,932,1605,289,740,195,45,2,2,5
unknown,unknown,unknown,2022-08-24,0,1,11,1,1,56,44,29,219,885,1099,2499,95,775,60,34,28,3,35
unknown,unknown,unknown,2022-08-25,3,2,6,6,60,24,21,14,241,1114,1705,2403,176,1565,128,33,1,15,17
unknown,unknown,unknown,2022-08-26,1,0,7,1,25,12,10,13,369,614,2955,3144,651,1386,213,33,17,7,12
unknown,unknown,unknown,2022-08-27,3,0,4,10,53,2,38,33,305,138,793,417,691,911,11,55,23,7,0
unknown,unknown,unknown,2022-08-28,4,0,1,3,43,14,49,38,137,439,2413,1676,147,693,216,59,23,7,8
unknown,unknown,unknown,2022-08-29,3,2,11,9,1,18,36,47,118,66,1265,1384,85,782,7,37,17,9,35
unknown,unknown,unknown,2022-08-30,0,0,3,0,63,11,28,44,200,890,267,491,30,1179,169,12,12,7,32
unknown,unknown,unknown,2022-08-31,3,0,9,2,33,32,11,15,197,1182,2299,1132,726,619,215,49,14,8,20
unknown,unknown,unknown,2022-09-01,0,2,3,9,38,56,28,24,436,1214,1830,565,293,1664,222,3,12,21,27
unknown,unknown,unknown,2022-09-02,4,2,3,3,62,38,41,42,391,230,2840,1259,910,1497,173,14,21,11,9
unknown,unknown,unknown,2022-09-03,2,1,1,9,31,47,39,41,69,402,137,2518,305,29,102,9,29,15,33
unknown,unknown,unknown,2022-09-04,4,1,12,7,26,32,37,44,154,843,1819,2837,424,1635,29,10,20,24,12
unknown,unknown,unknown,2022-09-05,3,3,8,8,15,26,32,22,387,346,1007,3037,736,498,38,39,28,0,18
unknown,unknown,unknown,2022-09-06,1,1,6,0,12,48,14,47,91,1194,1349,1017,536,1672,198,14,25,12,27
unknown,unknown,unknown,2022-09-07,4,3,4,9,37,2,46,20,122,1036,243,1816,388,529,166,18,14,9,0
unknown,unknown,unknown,2022-09-08,3,1,11,7,45,34,52,3,341,1198,3480,1202,488,545,193,33,21,22,39
unknown,unknown,unknown,2022-09-09,1,3,4,4,20,48,33,7,172,596,2958,2148,522,156,56,46,25,14,2
unknown,unknown,unknown,2022-09-10,3,3,1,1,27,31,5,35,465,794,2854,122,773,632,206,18,12,11,20
unknown,unknown,unknown,2022-09-11,0,3,5,2,2,51,50,1,175,1256,3218,902,819,94,202,43,30,15,12
unknown,unknown,unknown,2022-09-12,4,3,5,3,23,17,11,33,267,1111,2789,664,364,641,92,17,22,9,28
unknown,unknown,unknown,2022-09-13,3,3,3,5,15,8,4,45,316,777,2248,1348,17,740,95,31,13,1,24
unknown,unknown,unknown,2022-09-14,2,2,1,7,9,19,23,45,405,1085,2718,774,232,1443,170,30,27,0,36
unknown,unknown,unknown,2022-09-15,3,2,4,7,50,45,32,2,354,1255,3834,495,706,1691,124,9,10,24,16
unknown,unknown,unknown,2022-09-16,3,2,5,9,64,41,41,36,252,1133,608,1451,81,1127,19,18,0,11,37
unknown,unknown,unknown,2022-09-17,2,1,1,1,40,5,36,5,165,977,2832,1036,606,1316,13,59,18,19,22
unknown,unknown,unknown,2022-09-18,0,0,10,6,43,34,38,19,52,543,1155,109,24,365,205,55,6,19,27
unknown,unknown,unknown,2022-09-19,1,1,7,0,18,39,33,34,345,853,3167,1151,535,233,31,17,27,6,22
unknown,unknown,unknown,2022-09-20,2,3,8,6,41,29,48,15,258,410,1396,2793,68,1363,136,7,17,23,15
unknown,unknown,unknown,2022-09-21,3,0,5,5,27,5,4,11,371,479,1559,1278,261,399,134,37,18,19,35
unknown,unknown,unknown,2022-09-22,4,3,1,8,53,24,54,7,276,19,1204,1970,228,1341,47,11,15,9,29
unknown,unknown,unknown,2022-09-23,1,3,9,5,22,20,14,18,138,1405,1457,1640,396,1464,73,52,10,7,39
unknown,unknown,unknown,2022-09-24,1,3,9,5,53,56,45,38,117,687,866,660,700,410,93,6,13,10,12
unknown,unknown,unknown,2022-09-25,3,0,6,4,32,32,47,37,79,51,1488,1651,338,403,48,55,6,11,12
unknown,unknown,unknown,2022-09-26,4,3,1,7,28,5,5,21,465,1132,3796,2830,14,295,45,3,21,20,2
unknown,unknown,unknown,2022-09-27,2,2,9,5,32,0,29,20,100,483,1276,2470,798,1005,185,47,26,10,16
unknown,unknown,unknown,2022-09-28,3,0,5,10,47,5,14,21,14,473,954,1432,859,299,80,44,21,16,15
unknown,unknown,unknown,2022-09-29,0,2,6,8,14,31,42,36,173,901,3496,929,632,618,105,39,2,2,36
unknown,unknown,unknown,2022-09-30,3,1,1,3,14,0,17,19,445,36,777,3211,873,875,27,3,0,17,25
unknown,unknown,unknown,2022-10-01,4,0,4,5,7,4,4,13,198,331,1000,1075,252,1168,90,58,30,7,19
unknown,unknown,unknown,2022-10-02,2,0,2,10,15,6,46,28,305,362,1541,576,582,1503,54,25,18,24,11
unknown,unknown,unknown,2022-10-03,2,1,6,0,39,10,1,47,449,714,1299,161,625,1123,82,3,1,9,3
unknown,unknown,unknown,2022-10-04,2,3,1,5,19,48,1,10,444,1252,1965,1170,272,374,20,1,5,1,40
unknown,unknown,unknown,2022-10-05,0,1,12,9,61,28,9,4,368,1339,239,1965,466,1669,100,46,22,10,14
unknown,unknown,unknown,2022-10-06,1,0,10,7,42,16,44,16,444,580,1729,1533,703,1331,96,20,22,4,35
unknown,unknown,unknown,2022-10-07,1,0,4,1,9,27,28,2,460,52,1857,1720,512,920,105,20,30,8,6
unknown,unknown,unknown,2022-10-08,4,1,4,4,55,5,29,3,55,978,793,620,738,615,11,11,12,20,1
unknown,unknown,unknown,2022-10-09,2,3,0,9,8,20,22,25,365,802,1567,583,714,1246,64,27,14,15,17
unknown,unknown,unknown,2022-10-10,0,1,12,6,53,44,15,32,460,811,2326,400,726,551,46,16,12,10,11
unknown,unknown,unknown,2022-10-11,0,0,11,2,12,24,16,36,287,324,117,1598,699,369,156,36,13,21,23
unknown,unknown,unknown,2022-10-12,2,0,2,7,50,47,24,24,195,83,3697,2572,204,435,204,12,30,17,20
unknown,unknown,unknown,2022-10-13,2,3,7,1,14,37,32,19,264,738,2559,2609,377,402,16,24,11,15,12
unknown,unknown,unknown,2022-10-14,1,1,6,5,7,7,3,12,449,1303,1034,145,686,1352,30,38,4,4,38
unknown,unknown,unknown,2022-10-15,4,0,8,9,47,59,14,31,132,439,1380,3117,268,633,119,11,11,1,29
unknown,unknown,unknown,2022-10-16,0,0,11,1,44,10,31,43,257,989,1069,945,128,836,200,7,19,23,24
unknown,unknown,unknown,2022-10-17,1,1,3,5,57,47,52,2,405,537,2164,3106,902,760,169,26,8,24,6
unknown,unknown,unknown,2022-10-18,0,0,9,9,58,12,0,18,19,1411,564,618,463,1182,214,48,15,21,38
unknown,unknown,unknown,2022-10-19,3,1,7,8,55,13,38,18,145,872,829,669,316,1318,100,14,15,12,36
unknown,unknown,unknown,2022-10-20,4,1,1,4,6,4,21,9,432,1147,2666,138,62,1653,44,44,23,8,26
unknown,unknown,unknown,2022-10-21,2,1,12,4,53,5,30,28,268,1271,487,3276,638,85,46,49,29,24,37
unknown,unknown,unknown,2022-10-22,4,2,1,4,21,21,55,4,444,606,3261,185,521,1227,12,6,9,3,14
unknown,unknown,unknown,2022-10-23,0,0,11,7,7,34,10,1,367,632,929,3134,733,22,34,45,15,1,24
unknown,unknown,unknown,2022-10-24,4,2,9,8,6,2,11,8,75,42,3106,1276,37,44,125,16,17,5,30
unknown,unknown,unknown,2022-10-25,0,2,11,8,34,24,18,44,402,537,2126,262,784,393,112,50,14,1,5
unknown,unknown,unknown,2022-10-26,4,3,5,3,7,10,34,37,292,841,650,811,867,1257,2,28,6,1,20
unknown,unknown,unknown,2022-10-27,2,1,5,8,54,8,5,0,19,718,1897,2893,296,1372,195,30,26,10,32
unknown,unknown,unknown,2022-10-28,3,3,10,2,42,37,11,10,36,504,1567,2183,318,1119,42,60,30,20,32
unknown,unknown,unknown,2022-10-29,4,0,9,2,55,53,29,16,254,329,2606,308,157,570,127,55,20,22,1
unknown,unknown,unknown,2022-10-30,3,0,11,0,21,32,9,40,451,314,291,778,860,956,213,13,24,8,34
unknown,unknown,unknown,2022-10-31,4,2,5,4,8,24,26,9,283,1401,754,3054,701,978,72,10,17,23,6
unknown,unknown,unknown,2022-11-01,4,0,0,5,46,16,40,0,2,634,2824,1876,638,82,130,22,26,1,14
unknown,unknown,unknown,2022-11-02,4,2,11,7,21,42,1,24,148,1154,697,1507,677,268,151,48,4,13,13
unknown,unknown,unknown,2022-11-03,3,0,3,4,62,57,35,1,263,778,1293,2286,486,1570,135,30,30,8,23
unknown,unknown,unknown,2022-11-04,3,1,2,0,28,36,40,18,283,1423,3371,887,651,718,94,18,3,19,12
unknown,unknown,unknown,2022-11-05,3,0,7,3,32,49,38,14,442,94,1339,1173,833,1076,146,54,1,9,32
unknown,unknown,unknown,2022-11-06,0,0,5,4,32,50,17,25,32,501,557,3095,128,665,82,26,0,17,35
unknown,unknown,unknown,2022-11-07,3,2,4,5,33,42,53,15,224,146,3730,303,47,1289,66,12,17,4,14
unknown,unknown,unknown,2022-11-08,0,0,6,9,6,39,33,14,460,712,2409,973,694,904,96,15,8,14,16
unknown,unknown,unknown,2022-11-09,4,3,9,4,18,1,35,48,110,1325,3089,2309,146,408,129,32,7,10,38
unknown,unknown,unknown,2022-11-10,0,2,4,5,54,28,40,25,316,909,3213,2230,545,893,98,51,5,17,29
unknown,unknown,unknown,2022-11-11,4,1,4,2,54,13,32,31,283,892,1225,2630,258,521,166,12,20,9,17
unknown,unknown,unknown,2022-11-12,4,0,4,5,42,13,29,28,237,1366,1694,11,898,1455,126,2,4,15,31
unknown,unknown,unknown,2022-11-13,3,3,11,4,42,16,3,46,321,264,770,297,487,1150,46,59,9,18,7
unknown,unknown,unknown,2022-11-14,2,3,9,6,33,8,11,6,357,809,3835,3258,306,49,69,54,7,0,32
unknown,unknown,unknown,2022-11-15,2,3,3,7,46,24,33,3,406,106,3647,1239,632,494,18,23,15,1,10
unknown,unknown,unknown,2022-11-16,2,2,2,7,6,0,10,7,158,1167,928,387,337,655,224,58,9,23,0
unknown,unknown,unknown,2022-11-17,0,0,3,3,32,52,51,48,275,1253,3512,1390,716,260,103,46,5,7,40
unknown,unknown,unknown,2022-11-18,2,2,12,7,1,52,15,19,202,242,3176,2917,884,518,123,8,7,1,35
unknown,unknown,unknown,2022-11-19,2,0,5,7,23,37,2,48,102,30,3003,1918,178,169,12,58,10,6,3
unknown,unknown,unknown,2022-11-20,0,1,4,8,63,16,50,3,0,226,881,1341,394,1573,23,53,29,1,5
unknown,unknown,unknown,2022-11-21,1,2,12,10,2,4,16,34,422,1135,3372,461,277,1697,226,13,4,5,5
unknown,unknown,unknown,2022-11-22,2,0,0,1,29,23,22,30,155,816,1292,2023,386,1666,81,6,11,11,1
unknown,unknown,unknown,2022-11-23,3,3,6,10,63,49,10,22,322,834,840,403,333,1540,178,40,1,17,16
unknown,unknown,unknown,2022-11-24,2,1,1,1,52,58,3,48,119,515,2115,1607,648,966,122,28,30,11,9
unknown,unknown,unknown,2022-11-25,2,2,4,9,23,40,11,15,274,925,1231,787,658,549,96,56,30,21,25
unknown,unknown,unknown,2022-11-26,3,3,1,3,22,24,50,19,80,1206,2305,332,466,782,23,30,27,11,30
unknown,unknown,unknown,2022-11-27,4,0,1,0,53,58,55,16,284,187,3499,2237,139,356,176,9,1,18,33
unknown,unknown,unknown,2022-11-28,1,1,11,6,13,49,48,7,425,566,28,880,341,240,150,19,19,1,19
unknown,unknown,unknown,2022-11-29,4,1,10,9,53,41,10,8,74,905,1363,2744,424,1087,128,7,5,11,23
unknown,unknown,unknown,2022-11-30,1,0,7,0,10,27,19,21,41,3,707,316,482,588,70,52,22,17,31
unknown,unknown,unknown,2022-12-01,3,0,2,5,18,56,4,1,224,974,2012,444,746,1589,113,26,15,5,19
unknown,unknown,unknown,2022-12-02,3,0,3,7,6,40,18,15,338,66,2880,2190,542,939,111,28,15,1,34
unknown,unknown,unknown,2022-12-03,3,1,2,1,32,26,9,15,368,621,1508,1669,726,148,99,39,27,1,40
unknown,unknown,unknown,2022-12-04,0,0,12,0,42,23,22,25,206,961,2204,1838,885,1362,32,4,2,23,12
unknown,unknown,unknown,2022-12-05,4,0,2,10,40,43,3,46,387,836,3831,559,127,1499,172,8,15,17,15
